Date,Open,High,Low,Close,Volume,ma_10,ma_50,ma_200,rsi_14,bb_mid,bb_std,bb_upper,bb_lower,momentum_20,volatility_20
2000-10-16,23.302632275046225,24.054330090370296,23.302632275046225,23.97916030883789,72700,22.220182800292967,21.812009925842286,16.30563736438751,65.27203287958432,21.693992710113527,1.2039275057696903,24.10184772165291,19.286137698574144,0.04934217390353557,0.5793155932648447
2000-10-17,23.979149572310902,24.05431932018649,23.152282345679495,23.302621841430664,112000,22.44569149017334,21.888683052062987,16.37216257572174,62.90317455514301,21.705267906188965,1.2185301127741806,24.142328131737326,19.268207680640604,0.009771754093873097,0.589051117197874
2000-10-18,22.851610796587604,25.257043512017876,22.851610796587604,25.03153419494629,228500,22.836573982238768,21.993920669555663,16.44958745956421,73.45444698033597,21.806747817993163,1.4027835676163707,24.612314953225905,19.00118068276042,0.08823597455943744,0.6430705696697208
2000-10-19,25.257046003283165,25.55772512236987,24.129499306708023,24.505348205566406,125300,23.07335968017578,22.076607475280763,16.524757237434386,76.51504422692624,21.93453664779663,1.5273588957112232,24.989254439219078,18.879818856374182,0.11643856388356633,0.6228544479973352
2000-10-20,24.505356628508657,25.63290371264249,24.505356628508657,25.294639587402344,59200,23.377797889709473,22.17808692932129,16.60312178134918,76.95158944029359,22.1581672668457,1.6760869240416951,25.51034111492909,18.805993418762313,0.21480196604498825,0.5901108578058615
2000-10-23,25.2946346403969,25.2946346403969,24.242257567690935,24.881200790405273,96200,23.618341636657714,22.275056076049804,16.679794998168944,70.56442385850612,22.3310585975647,1.7719041586485407,25.87486691486178,18.787250280267617,0.16140438877501806,0.5931778204516784
2000-10-24,24.80601962608627,24.80601962608627,23.227454740789874,23.753643035888672,122100,23.723578643798827,22.347218894958495,16.750454559326172,62.68103815635305,22.45696840286255,1.779407923081645,26.01578424902584,18.89815255669926,0.11858455884004027,0.6205679971588948
2000-10-25,23.67847548590766,24.355003356933597,23.67847548590766,24.355003356933594,44600,23.99043216705322,22.432912406921385,16.822805442810058,61.13200680728646,22.629859066009523,1.787844383664013,26.205547833337548,19.0541702986815,0.16546785703658928,0.618207901067648
2000-10-26,24.2798231922284,24.655671848454848,24.2798231922284,24.54291725158691,46800,24.287352561950684,22.518605842590333,16.894028739929198,61.42306541884009,22.847850799560547,1.7389354244469886,26.325721648454525,19.36997995066657,0.21601431067910504,0.5974851344935956
2000-10-27,24.65568355959189,25.85839983079149,24.65568355959189,25.5201358795166,124300,24.516620445251466,22.61106475830078,16.970701899528503,64.1113896180718,23.16168451309204,1.6162608881591352,26.394206289410313,19.92916273677377,0.32617178749852815,0.5659371532329538
2000-10-30,25.55772018432617,25.858399245318243,24.993946944966034,25.557720184326172,114300,24.674476432800294,22.705778617858886,17.045871663093568,63.475067907799314,23.447329616546632,1.4998457402662897,26.44702109707921,20.447638136014053,0.2878787820537465,0.5643328990542351
2000-10-31,25.63288688659668,25.858396155393716,25.48254737406532,25.63288688659668,85200,24.907502937316895,22.79898899078369,17.119913854598998,70.4279294090974,23.67659721374512,1.4637295754068909,26.6040563645589,20.749138062931337,0.21785695837868158,0.5366946055621742
2000-11-01,25.4825496673584,25.632889193419512,24.95636132614451,25.4825496673584,94000,24.952604484558105,22.88317897796631,17.192452673912047,70.15497248327108,23.894589233398438,1.385950013780649,26.666489260959736,21.12268920583714,0.2064053591066879,0.5393347130866408
2000-11-02,25.407376133115953,26.98594092245156,25.257036629369704,26.610092163085938,58400,25.16307888031006,22.997437019348144,17.27288429737091,68.44251842928668,24.11821928024292,1.447005004364596,27.01222928897211,21.224209271513725,0.20203738947604943,0.5359391376446099
2000-11-03,26.760429131285488,26.760429131285488,26.19665604565447,26.271825790405273,36600,25.26079750061035,23.10192283630371,17.352000451087953,63.0900027414385,24.31929769515991,1.4531768347871763,27.22565136473426,21.41294402558556,0.18074255094683545,0.5416985033221106
2000-11-06,26.42217353558472,26.610097956179207,26.00873981027685,26.23424911499023,141800,25.396102333068846,23.201898880004883,17.43168040752411,68.05555445926619,24.507221984863282,1.445225251578193,27.39767248801967,21.616771481706895,0.16722394431732512,0.5428991462520215
2000-11-07,26.234240918029872,26.57250476940848,26.159071173279074,26.271825790405273,49000,25.647920608520508,23.302626457214355,17.511172385215758,59.649045100253225,24.68574962615967,1.4308587204588556,27.54746706707738,21.824032185241958,0.15728425588797856,0.5433948190799718
2000-11-08,26.121482287330192,26.309406620332567,26.121482287330192,26.159067153930664,50200,25.828326988220216,23.36727249145508,17.589536800384522,63.74984800498913,24.90937957763672,1.2788676073854295,27.46711479240758,22.351644362865862,0.20623916277593013,0.509402264001834
