Date,Open,High,Low,Close,Volume,ma_10,ma_50,ma_200,rsi_14,bb_mid,bb_std,bb_upper,bb_lower,momentum_20,volatility_20
2000-10-16,24.73977916429767,25.127094689374736,24.626812136150193,25.03026580810547,5601600,24.268546676635744,24.46760528564453,22.46994857788086,56.41438726313868,24.256847953796388,0.5126469590226986,25.282141871841784,23.231554035750992,0.05223898907322466,0.27626784374036273
2000-10-17,24.78820289862363,25.159380415985837,24.62682136933572,25.06255149841309,9024200,24.386355590820312,24.470304565429686,22.477488374710084,55.31202636332176,24.32462854385376,0.5255676695749246,25.375763883003607,23.27349320470391,0.05718206645220514,0.2753989165629408
2000-10-18,24.659097281944216,24.981860335372804,24.287919770501336,24.336334228515625,7048800,24.488027000427245,24.4594446182251,22.48570876121521,52.22939032085253,24.365579509735106,0.4900616620544459,25.345702833843998,23.385456185626214,0.0348262257290155,0.2957504544897812
2000-10-19,23.88444978469724,24.158798194386332,23.4648580992904,23.69079208374023,10959000,24.454134941101074,24.445244369506835,22.489503774642944,44.92737922971828,24.333302402496336,0.5128195933150711,25.358941589126477,23.307663215866196,-0.0265258579502492,0.2850838008309806
2000-10-20,23.626243186483578,23.94900607154483,23.51327617671214,23.723072052001953,6252000,24.442837715148926,24.418339347839357,22.48986710548401,46.86561096505328,24.281660079956055,0.5199763604618522,25.32161280087976,23.24170735903235,-0.04172119288114984,0.276922755949321
2000-10-23,23.75535442886092,24.1103936934227,23.64238739013672,23.64238739013672,7210800,24.44929256439209,24.38756855010986,22.484796714782714,47.72034670864372,24.226184940338136,0.5263147094180486,25.278814359174234,23.17355552150204,-0.044824972322439205,0.2768787790158452
2000-10-24,23.658508240973458,23.86830401664375,23.40029805553309,23.674646377563477,6149600,24.373441886901855,24.360177421569823,22.483001556396484,53.7160844019807,24.189873027801514,0.5385379818037529,25.26694899140902,23.11279706419401,-0.02976278367753349,0.2733937923010441
2000-10-25,23.674674062671773,24.513858146692854,23.64239775174789,24.25564765930176,7639600,24.320187759399413,24.350679206848145,22.483712205886842,52.430560954815455,24.174945831298828,0.5320062258741148,25.238958283047058,23.1109333795506,-0.01215857296573064,0.2874901117337978
2000-10-26,24.207222701719143,24.497709374139777,24.0297030685732,24.045841217041016,4969400,24.220132255554198,24.32797748565674,22.4844917011261,52.24914144211765,24.171718406677247,0.5326139139915831,25.23694623466041,23.106490578694082,-0.0026772065159228475,0.28171829016962807
2000-10-27,23.997413824189387,24.223347780839457,23.819894286821476,23.948999404907227,3907000,24.141053771972658,24.30768211364746,22.484946689605714,54.12165227980054,24.15638599395752,0.5344811563257247,25.22534830660897,23.08742368130607,-0.012642344525355842,0.2811332520020529
2000-10-30,24.17494876684732,24.41702101751668,23.9651528162672,24.368606567382812,4388000,24.074887847900392,24.297111740112303,22.487100419998168,49.20643241431213,24.171717262268068,0.5360261371279663,25.243769536524,23.099664988012137,0.01274314711026392,0.2866363329643287
2000-10-31,24.239492393089925,24.239492393089925,23.626242918431192,23.78762435913086,6975600,23.94739513397217,24.271936302185058,22.48938346862793,38.34603758463664,24.16687536239624,0.5391855198501835,25.24524640209661,23.088504322695872,-0.004054434887034275,0.29856606761726934
2000-11-01,23.755353152096927,23.80376759466234,23.045274661137505,23.497142791748047,9446400,23.86347599029541,24.237077751159667,22.489814834594725,32.08989802140481,24.17575149536133,0.5257988432795108,25.22734918192035,23.12415380880231,0.007612587953555794,0.2891812557670042
2000-11-02,23.626251210092008,23.64238935982568,23.02913966994624,23.2066593170166,9387600,23.815062713623046,24.20060562133789,22.488394565582276,32.21001143517344,24.134598827362062,0.5683200321667967,25.271238891695656,22.997958763028468,-0.03425148569392045,0.26971919179098475
2000-11-03,23.303469235992953,23.803751470283657,23.06139718714261,23.674646377563477,5832600,23.810220146179198,24.177043647766112,22.491949138641356,34.89210289099553,24.126528930664062,0.5739009869110958,25.274330904486252,22.97872695684187,-0.006771171082356919,0.27920151043431307
2000-11-06,23.771484374999996,23.99741837449083,23.626241089613032,23.771484375,5822600,23.823129844665527,24.159614448547362,22.503892679214477,35.81560406426895,24.13621120452881,0.5657321975926602,25.26767559971413,23.004746809343487,0.008213029113273151,0.276672644599718
2000-11-07,23.755348070990927,23.98128208797046,23.43258518959159,23.78762435913086,4922600,23.834427642822266,24.146058197021485,22.51392074584961,42.85707885435362,24.10393476486206,0.5663134879317949,25.23656174072565,22.97130778899847,-0.0264202000170336,0.2424500704270413
2000-11-08,23.99741692941723,24.465423043037337,23.99741692941723,24.126522064208984,6136200,23.82151508331299,24.148317413330076,22.5278790473938,56.164320500938565,24.070851421356203,0.543086919037743,25.157025259431688,22.984677583280718,-0.026692828260677204,0.2422071510231127
2000-11-09,24.12653145825138,24.352465532107914,23.497143681079606,24.1588077545166,5666200,23.832811737060545,24.160259590148925,22.545831298828126,56.16439147115905,24.02647199630737,0.49314151682680796,25.01275502996099,23.040188962653755,-0.03543777284054972,0.2385276812861663
2000-11-10,24.110399866009455,24.6429588991944,23.98129464584341,24.384748458862305,6069600,23.876386642456055,24.173089714050292,22.55980315208435,60.08765518349043,24.008720207214356,0.47205194306150433,24.952824093337366,23.064616321091346,-0.014350803483401009,0.23817953356844584
